VariationID	Tx_id
1067785	NM_001079802.2
1067786	NM_000329.3
1067789	NM_000489.6
1067792	NM_003227.4
1067797	NM_032444.4
1067799	NM_003235.5
1067800	NM_000338.3
1067801	NM_001363711.2
1067805	NM_000350.3
1067809	NM_000360.4
1067810	NM_000540.3
1067811	NM_001369.3
1067812	NM_001174089.2
1067814	NM_000288.4
1067818	NM_001365999.1
1067819	NM_006030.4
1067822	NM_001164508.2
1067827	NM_000271.5
1067828	NM_001122955.4
1067829	NM_145207.3
1067845	NM_004168.4
1067852	NM_017849.4
1067853	NM_005359.6
1067857	NM_000251.3
1067864	NM_015662.3
1067865	NM_001126108.2
1067866	NM_020451.3
1067867	NM_054012.4
1067868	NM_001384140.1
1067885	NM_001378452.1
1067886	NM_000338.3
1067892	NM_020549.5
1067895	NM_001384474.1
1067897	NM_002439.5
1067899	NM_001024630.4
1067900	NM_006767.4
1067901	NM_152564.5
1067902	NM_003331.5
1067906	NM_032383.5
1067907	NM_201548.5
1067908	NM_001042432.2
1067911	NM_006017.3
1067925	NM_006914.4
1067926	NM_001377142.1
1067927	NM_032119.4
1067929	NM_005055.5
1067930	NM_020919.4
1067937	NM_025114.4
1067939	NM_006343.3
1067941	NM_000426.4
1067942	NM_007194.4
1067943	NM_000168.6
1067944	NM_000231.3
1067945	NM_000082.4
1067946	NM_000497.4
1067948	NM_001048174.2
1067949	NM_000091.5
1067952	NM_201253.3
1067956	NM_000251.3
1067957	NM_000051.4
1067970	NM_001365536.1
1067976	NM_020451.3
1067977	NM_005562.3
1067978	NM_014251.3
1067979	NM_000070.3
1067980	NM_000059.4
1067982	NM_022124.6
1067984	NM_001458.5
1067987	NM_000016.6
1067988	NM_002857.4
1067989	NM_004813.4
1067990	NM_002485.5
1067991	NM_001256789.3
1067992	NM_001875.5
1067993	NM_016729.3
1067994	NM_015346.4
1067995	NM_015166.4
1067999	NM_001126108.2
1068000	NM_002437.5
1068013	NM_000135.4
1068014	NM_001164508.2
1068016	NM_000031.6
1068017	NM_001386298.1
1068018	NM_001164508.2
1068029	NM_000051.4
1068030	NM_033028.5
1068032	NM_001256789.3
1068033	NM_000249.4
1068034	NM_025132.4
1068035	NM_001844.5
1068037	NM_001164277.2
1068039	NM_001003722.2
1068042	NM_000051.4
1068043	NM_005076.5
1068044	NM_002485.5
1068053	NM_007254.4
1068054	NM_017841.4
1068055	NM_000246.4
1068056	NM_006019.4
1068057	NM_006019.4
1068058	NM_000268.4
1068060	NM_020533.3
1068061	NM_005732.4
1068064	NM_000082.4
1068066	NM_000206.3
1068067	NM_152594.3
1068068	NM_000246.4
1068069	NM_000252.3
1068071	NM_138694.4
1068073	NM_000094.4
1068074	NM_000548.5
1068075	NM_002439.5
1068076	NM_152419.3
1068078	NM_138694.4
1068079	NM_001130987.2
1068081	NM_147127.5
1068083	NM_021102.4
1068084	NM_001127222.2
1068097	NM_001003787.4
1068098	NM_000246.4
1068100	NM_000260.4
1068103	NM_004006.3
1068108	NM_000101.4
1068109	NM_022124.6
1068110	NM_001369.3
1068111	NM_138694.4
1068112	NM_144997.7
1068114	NM_152383.5
1068115	NM_022436.3
1068118	NM_130849.4
1068121	NM_020919.4
1068125	NM_206933.4
1068135	NM_001174150.2
1068137	NM_152328.5
1068139	NM_002528.7
1068144	NM_000206.3
1068147	NM_001127671.2
1068149	NM_007348.4
1068150	NM_176787.5
1068153	NM_000038.6
1068157	NM_000091.5
1068158	NM_000051.4
1068159	NM_172107.4
1068160	NM_001127644.2
1068163	NM_000530.8
1068164	NM_024577.4
1068165	NM_002439.5
1068168	NM_001077350.3
1068169	NM_000289.6
1068170	NM_006343.3
1068171	NM_001875.5
1068173	NM_001267550.2
1068180	NM_015102.5
1068181	NM_000335.5
1068184	NM_001372051.1
1068185	NM_181486.4
1068186	NM_052874.5
1068190	NM_001042492.3
1068195	NM_001849.4
1068196	NM_001267550.2
1068197	NM_001110556.2
1068199	NM_207352.4
1068200	NM_005609.4
1068201	NM_014049.5
1068204	NM_206933.4
1068205	NM_001943.5
1068212	NM_000283.4
1068233	NM_004656.4
1068235	NM_000492.4
1068236	NM_001127671.2
1068237	NM_054012.4
1068238	NM_000092.5
1068239	NM_001142800.2
1068240	NM_000153.4
1068241	NM_177438.3
1068242	NM_003072.5
1068243	NM_001374736.1
1068244	NM_000256.3
1068248	NM_013296.5
1068250	NM_024598.4
1068251	NM_006073.4
1068253	NM_004453.4
1068259	NM_000313.4
1068261	NM_000051.4
1068263	NM_033305.3
1068264	NM_004628.5
1068265	NM_000520.6
1068266	NM_000546.6
1068267	NM_000256.3
1068269	NM_000135.4
1068271	NM_003640.5
1068272	NM_005869.4
1068273	NM_133259.4
1068274	NM_002838.5
1068276	NM_000057.4
1068277	NM_020919.4
1068279	NM_030962.4
1068289	NM_014845.6
1068290	NM_201631.4
1068291	NM_000204.5
1068293	NM_000360.4
1068294	NM_000091.5
1068296	NM_001849.4
1068298	NM_000553.6
1068299	NM_005609.4
1068300	NM_201548.5
1068301	NM_006096.4
1068303	NM_014141.6
1068306	NM_000444.6
1068307	NM_001844.5
1068310	NM_004646.4
1068311	NM_000094.4
1068314	NM_005060.4
1068316	NM_000264.5
1068320	NM_001297.5
1068321	NM_032119.4
1068331	NM_022445.4
1068332	NM_005993.5
1068333	NM_000324.3
1068334	NM_001953.5
1068335	NM_133259.4
1068340	NM_000383.4
1068343	NM_153676.4
1068344	NM_001130987.2
1068346	NM_001134407.3
1068347	NM_000137.4
1068348	NM_002439.5
1068349	NM_005051.3
1068350	NM_001164508.2
1068351	NM_003072.5
1068353	NM_005984.5
1068354	NM_002397.5
1068359	NM_014251.3
1068360	NM_198129.4
1068362	NM_032383.5
1068363	NM_001378778.1
1068370	NM_000051.4
1068372	NM_002292.4
1068375	NM_001126108.2
1068376	NM_001142800.2
1068377	NM_001142800.2
1068378	NM_000535.7
1068379	NM_001370658.1
1068380	NM_000426.4
1068381	NM_014444.5
1068384	NM_000091.5
1068385	NM_015072.5
1068386	NM_014905.5
1068387	NM_000093.5
1068388	NM_000135.4
1068393	NM_000274.4
1068396	NM_000282.4
1068397	NM_147127.5
1068398	NM_001369.3
1068401	NM_004168.4
1068402	NM_000094.4
1068403	NM_001126108.2
1068412	NM_004629.2
1068415	NM_001042492.3
1068416	NM_001369268.1
1068417	NM_032520.5
1068418	NM_005869.4
1068419	NM_000441.2
1068420	NM_000441.2
1068423	NM_000108.5
1068425	NM_000465.4
1068428	NM_006516.4
1068429	NM_001378615.1
1068432	NM_138694.4
1068433	NM_182961.4
1068434	NM_182961.4
1068435	NM_001134831.2
1068436	NM_206933.4
1068437	NM_016247.4
1068438	NM_004523.4
1068440	NM_020919.4
1068442	NM_138694.4
1068463	NM_201253.3
1068477	NM_005670.4
1068478	NM_004562.3
1068480	NM_000553.6
1068502	NM_000390.4
1068532	NM_000264.5
1068539	NM_003611.3
1068590	NM_000321.3
1068630	NM_000455.5
1068641	NM_000487.6
1068712	NM_033028.5
1068807	NM_000091.5
1068818	NM_198173.3
1068835	NM_000548.5
1068903	NM_000297.4
1068943	NM_033380.3
1069019	NM_000135.4
1069048	NM_000503.6
1069051	NM_001042492.3
1069096	NM_001384140.1
1069191	NM_001378452.1
1069200	NM_001374736.1
1069203	NM_001875.5
1069206	NM_024312.5
1069210	NM_000390.4
1069211	NM_000390.4
1069376	NM_000481.4
1069379	NM_003919.3
1069386	NM_000444.6
1069387	NM_000390.4
1069403	NM_012064.4
1069406	NM_001134407.3
1069419	NM_014384.3
1069420	NM_000481.4
1069426	NM_000264.5
1069443	NM_001042492.3
1069501	NM_206933.4
1069505	NM_000127.3
1069526	NM_000492.4
1069528	NM_000059.4
1069539	NM_153676.4
1069590	NM_000187.4
1069595	NM_000138.5
1069597	NM_001972.4
1069625	NM_000138.5
1069712	NM_000441.2
1069716	NM_000053.4
1069723	NM_001042492.3
1069732	NM_002528.7
1069761	NM_000264.5
1069772	NM_001142800.2
1069793	NM_001371279.1
1069803	NM_000426.4
1069883	NM_025000.4
1069894	NM_004183.4
1069903	NM_001042492.3
1069912	NM_000127.3
1069928	NM_000088.4
1069935	NM_000548.5
1069964	NM_018979.4
107	NM_017849.4
1070027	NM_031885.5
1070045	NM_001378687.1
1070046	NM_000038.6
1070050	NM_001042492.3
1070057	NM_000441.2
1070078	NM_001042492.3
1070098	NM_000059.4
1070181	NM_000043.6
1070189	NM_000088.4
1070212	NM_001174147.2
1070216	NM_006261.5
1070238	NM_000249.4
1070291	NM_178138.6
1070300	NM_022552.5
1070301	NM_001369.3
1070312	NM_005609.4
1070318	NM_001042492.3
1070319	NM_004006.3
1070320	NM_000397.4
1070322	NM_000022.4
1070333	NM_000444.6
1070352	NM_001375380.1
1070395	NM_006073.4
1070419	NM_001042492.3
1070421	NM_000074.3
1070455	NM_001321075.3
1070507	NM_000426.4
1070509	NM_001042492.3
1070529	NM_000271.5
1070599	NM_001369.3
1070647	NM_014946.4
1070648	NM_014946.4
1070652	NM_000487.6
1070667	NM_012213.3
1070748	NM_199242.3
1070762	NM_000349.3
1070788	NM_020632.3
1070789	NM_001348323.3
1070827	NM_000264.5
1070936	NM_206933.4
1070945	NM_000214.3
1070959	NM_000170.3
1071033	NM_001018115.3
1071051	NM_000228.3
1071062	NM_000382.3
1071085	NM_000444.6
1071112	NM_000257.4
1071135	NM_000027.4
1071206	NM_025114.4
1071252	NM_000368.5
1071317	NM_000444.6
1071331	NM_001042492.3
1071426	NM_000321.3
1071469	NM_000264.5
1071493	NM_033380.3
1071495	NM_000501.4
1071565	NM_000321.3
1071576	NM_004006.3
1071577	NM_000397.4
1071578	NM_000397.4
1071579	NM_001291415.2
1071638	NM_000059.4
1071688	NM_000035.4
1071804	NM_001849.4
1071844	NM_000516.7
1071887	NM_001378454.1
1071890	NM_000038.6
1071893	NM_000497.4
1071999	NM_181486.4
1072109	NM_000016.6
1072115	NM_003000.3
1072133	NM_000251.3
1072167	NM_004006.3
1072179	NM_000083.3
1072198	NM_000314.8
1072205	NM_144997.7
1072206	NM_001042492.3
1072212	NM_033380.3
1072273	NM_001042492.3
1072276	NM_004006.3
1072277	NM_000053.4
1072316	NM_004453.4
1072317	NM_153676.4
1072328	NM_000143.4
1072355	NM_024675.4
1072363	NM_024989.4
1072417	NM_021619.3
1072424	NM_020166.5
1072426	NM_005476.7
1072432	NM_000397.4
1072442	NM_000019.4
1072488	NM_000548.5
1072507	NM_000503.6
1072557	NM_004629.2
1072584	NM_001844.5
1072588	NM_000088.4
1072589	NM_000268.4
1072590	NM_000268.4
1072609	NM_001130823.3
1072610	NM_033380.3
1072724	NM_001048174.2
1072737	NM_000202.8
1072744	NM_001042492.3
1072778	NM_004006.3
1072847	NM_000335.5
1072849	NM_000297.4
1072851	NM_001386140.1
1072857	NM_017780.4
1072858	NM_017780.4
1072869	NM_145239.3
1072870	NM_001297.5
1072889	NM_001167.4
1072898	NM_000214.3
1072902	NM_001830.4
1072940	NM_001844.5
1072948	NM_001298.3
1072953	NM_001849.4
1073004	NM_000350.3
1073011	NM_005208.5
1073093	NM_001369.3
1073112	NM_000094.4
1073114	NM_000094.4
1073116	NM_001042492.3
1073118	NM_000390.4
1073119	NM_000390.4
1073144	NM_001042492.3
1073159	NM_001242896.3
1073164	NM_000138.5
1073219	NM_000321.3
1073265	NM_033380.3
1073273	NM_001323289.2
1073278	NM_000441.2
1073312	NM_001369.3
1073315	NM_002529.4
1073322	NM_004656.4
1073323	NM_000124.4
1073352	NM_000540.3
1073368	NM_206933.4
1073411	NM_000035.4
1073465	NM_000128.4
1073468	NM_000350.3
1073476	NM_001384140.1
1073481	NM_001042472.3
1073489	NM_006516.4
1073490	NM_000350.3
1073503	NM_001130987.2
1073519	NM_172107.4
1073530	NM_001042492.3
1073555	NM_177438.3
1073568	NM_006096.4
1073654	NM_031885.5
1073765	NM_000187.4
1073769	NM_001371279.1
1073770	NM_000497.4
1073773	NM_001042492.3
1073774	NM_001042492.3
1073881	NM_000138.5
1073883	NM_001042492.3
1073893	NM_033380.3
1073903	NM_001042492.3
1073933	NM_000535.7
1073938	NM_000303.3
1074004	NM_000231.3
1074026	NM_001042492.3
1074027	NM_004656.4
1074056	NM_000124.4
1074121	NM_000138.5
1074125	NM_000190.4
1074133	NM_000195.5
1074136	NM_001042492.3
1074139	NM_000276.4
1074156	NM_001297.5
1074195	NM_014780.5
1074201	NM_000228.3
1074239	NM_206933.4
1074312	NM_000088.4
1074317	NM_000074.3
1074350	NM_000548.5
1074351	NM_000397.4
1074354	NM_133433.4
1074366	NM_001130987.2
1074370	NM_000088.4
1074405	NM_002539.3
1074452	NM_001165963.4
1074469	NM_000289.6
1074470	NM_003482.4
1074474	NM_001042492.3
1074478	NM_000260.4
1074479	NM_000260.4
1074515	NM_000441.2
1074529	NM_000251.3
1074537	NM_001846.4
1074601	NM_000377.3
1074610	NM_001114753.3
1074685	NM_004260.4
1074690	NM_000094.4
1074691	NM_001042492.3
1074707	NM_199242.3
1074738	NM_025114.4
1074744	NM_000444.6
1074827	NM_003742.4
1074842	NM_000215.4
1074923	NM_004183.4
1074963	NM_000135.4
1075009	NM_000264.5
1075016	NM_058216.3
1075101	NM_001042492.3
1075148	NM_001042492.3
1075157	NM_000206.3
1075172	NM_000169.3
1075175	NM_006772.3
1075188	NM_000321.3
1075208	NM_170707.4
1075362	NM_000264.5
1075363	NM_001114753.3
1075366	NM_001040716.2
1075397	NM_000082.4
1075410	NM_000444.6
1075411	NM_000444.6
1075417	NM_007254.4
1075418	NM_015338.6
1075466	NM_017777.4
1075488	NM_007217.4
1075548	NM_000138.5
1075549	NM_000061.3
1075553	NM_000390.4
1075576	NM_022336.4
1075577	NM_001184880.2
1075606	NM_000426.4
1075623	NM_001166114.2
1075641	NM_000441.2
1075650	NM_001126108.2
1075652	NM_000455.5
1075712	NM_001042492.3
1075768	NM_004369.4
1075799	NM_001164508.2
1075814	NM_000321.3
1075940	NM_000190.4
1075980	NM_001080517.3
1075983	NM_033380.3
1075987	NM_000390.4
1076012	NM_001277115.2
1076019	NM_001042492.3
1076022	NM_000135.4
1076025	NM_000390.4
1076116	NM_004415.4
1076152	NM_001042492.3
1076155	NM_001369.3
1076266	NM_001370259.2
1076270	NM_001042492.3
1076288	NM_001042432.2
1076289	NM_000520.6
1076295	NM_001918.5
1076380	NM_000426.4
1076383	NM_000141.5
1076417	NM_000321.3
1076418	NM_000321.3
1076429	NM_007294.4
1076499	NM_018006.5
1076534	NM_000020.3
1076697	NM_000478.6
1076772	NM_001128178.3
1076812	NM_000059.4
1076862	NM_001165963.4
1076865	NM_001142800.2
1076902	NM_201253.3
1076907	NM_001114753.3
1076930	NM_000391.4
1076959	NM_001365536.1
1076964	NM_000061.3
1076968	NM_001042492.3
1077000	NM_001143981.2
1077001	NM_001143981.2
1077023	NM_024876.4
1077037	NM_033380.3
1077045	NM_033380.3
1077047	NM_033380.3
1077055	NM_033380.3
1077128	NM_000548.5
1077129	NM_001845.6
1077138	NM_003611.3
1077140	NM_001042475.3
1079199	NM_000218.3
1080237	NM_001077350.3
1081803	NM_013266.4
1083201	NM_002225.5
1084369	NM_000350.3
1084731	NM_007294.4
1085749	NM_001267550.2
1086528	NM_001110556.2
1088372	NM_000719.7
1089058	NM_001375405.1
1092974	NM_001844.5
1092991	NM_152296.5
1093348	NM_001378120.1
1094002	NM_001110556.2
1095149	NM_015338.6
1096954	NM_004370.6
1097060	NM_000051.4
1097231	NM_002485.5
1098269	NM_004239.4
1098290	NM_001032221.6
1098303	NM_182931.3
1098304	NM_182931.3
1098314	NM_006623.4
1098317	NM_001375380.1
1098324	NM_001039591.3
1098335	NM_006852.6
1098343	NM_007363.5
1098344	NM_013275.6
1098355	NM_000163.5
1098374	NM_001130438.3
1098381	NM_021120.4
1098383	NM_001379403.1
1098396	NM_016628.5
1098406	NM_030630.3
1098437	NM_000552.5
1098438	NM_000552.5
1098527	NM_000132.4
1098569	NM_024911.7
1098570	NM_024911.7
1098618	NM_004855.5
1098626	NM_001134407.3
1098639	NM_001379500.1
1098640	NM_003730.6
1098754	NM_000238.4
1098757	NM_001351132.2
1098758	NM_001242957.3
1098815	NM_000466.3
1098850	NM_018117.12
1098860	NM_152468.5
1098873	NM_058216.3
1098882	NM_002878.4
1098893	NM_058216.3
1098899	NM_058216.3
1098906	NM_058216.3
1098907	NM_058216.3
1099	NM_000642.3
1100	NM_000642.3
1100563	NM_003978.5
1101285	NM_000188.3
1101645	NM_001191061.2
1102311	NM_001035.3
1103547	NM_000481.4
1105566	NM_000393.5
11056	NM_000252.3
11058	NM_000252.3
1107310	NM_001360016.2
1107550	NM_001972.4
1110514	NM_004006.3
1110569	NM_007259.5
1111562	NM_001035.3
1113712	NM_002907.4
1113848	NM_014141.6
1114	NM_025137.4
1114882	NM_000051.4
1115	NM_025137.4
1116451	NM_015662.3
1118537	NM_032119.4
1120014	NM_001372053.1
1120061	NM_001378609.3
1120062	NM_024077.5
1120118	NM_001363711.2
1120210	NM_001267550.2
1120222	NM_000190.4
1120239	NM_000168.6
1120256	NM_000527.5
1120258	NM_000527.5
1121	NM_017875.4
1121767	NM_000719.7
1122016	NM_001127222.2
1123580	NM_030928.4
1123871	NM_001134363.3
1125276	NM_001127222.2
1125477	NM_001195263.2
1127505	NM_003482.4
11286	NM_004006.3
11294	NM_000033.4
1131074	NM_001148.6
1132039	NM_001844.5
1133469	NM_001243133.2
11347	NM_000061.3
1135620	NM_017780.4
1136318	NM_001999.4
1137475	NM_000138.5
1137670	NM_001077350.3
1138025	NM_133259.4
1138757	NM_000335.5
1139902	NM_032119.4
1140366	NM_145207.3
1140463	NM_000314.8
1141553	NM_017617.5
1142240	NM_002471.4
1143201	NM_000719.7
1143202	NM_000256.3
1143526	NM_025136.4
1143605	NM_017946.4
1145022	NM_000527.5
1146021	NM_177550.5
1146755	NM_201596.3
1147005	NM_007294.4
1147175	NM_006270.5
1147268	NM_001035.3
1149205	NM_015662.3
1150069	NM_000383.4
1150335	NM_015335.5
1150693	NM_021830.5
1150750	NM_017617.5
11512	NM_001011658.4
1151999	NM_001374736.1
1152937	NM_014141.6
1153638	NM_000466.3
1154909	NM_198904.4
1155264	NM_001110556.2
1155514	NM_000350.3
1155569	NM_001330078.2
1155988	NM_000527.5
1156808	NM_007078.3
1156856	NM_000393.5
1156918	NM_004958.4
1157449	NM_001114753.3
1159099	NM_001113378.2
1161005	NM_000093.5
1161581	NM_002335.4
1162199	NM_000159.4
1162207	NM_014694.4
1162210	NM_000053.4
1162213	NM_000053.4
1162216	NM_000053.4
1162222	NM_000053.4
1162966	NM_000204.5
1163018	NM_177924.5
1163047	NM_000256.3
1163048	NM_000256.3
1163050	NM_000051.4
1163053	NM_001330260.2
1163056	NM_000020.3
1163057	NM_000020.3
1163071	NM_001355436.2
1163107	NM_000342.4
1163188	NM_172351.3
1163189	NM_172351.3
1163642	NM_000298.6
1163678	NM_000186.4
1163716	NM_001972.4
1163722	NM_000527.5
1163731	NM_020451.3
1163755	NM_003126.4
1163759	NM_003126.4
1163877	NM_000238.4
1163886	NM_000037.4
1163971	NM_000138.5
1164095	NM_000190.4
1164107	NM_016816.4
1164117	NM_000094.4
1164121	NM_032119.4
1164122	NM_022726.4
1164127	NM_145290.4
1164129	NM_002775.5
1164130	NM_018100.4
1164133	NM_153240.5
1164136	NM_006073.4
1164150	NM_001384140.1
1164158	NM_001102564.3
1164159	NM_020232.5
1164167	NM_000587.4
1164168	NM_001253697.2
1164171	NM_001903.5
1164172	NM_015102.5
1164175	NM_001291415.2
1164187	NM_001793.6
1164189	NM_002335.4
1164190	NM_018192.4
1164195	NM_007055.4
1164198	NM_001177701.3
1164200	NM_000410.4
1164202	NM_016335.6
1164205	NM_001845.6
1164208	NM_001563.4
1164213	NM_001290043.2
1164214	NM_033026.6
1164224	NM_001908.5
1164237	NM_003200.5
1164238	NM_004356.4
1164250	NM_139125.4
1164257	NM_005045.4
1164262	NM_001283009.2
1164263	NM_001366385.1
1164270	NM_000260.4
1164274	NM_001080467.3
1164292	NM_031418.4
1164307	NM_014633.5
1164308	NM_021961.6
1164320	NM_033380.3
1164329	NM_203447.4
1164332	NM_000246.4
1164337	NM_003722.5
1164347	NM_018979.4
1164350	NM_018834.6
1164352	NM_015122.3
1164354	NM_004946.3
1164365	NM_000370.3
1164367	NM_004958.4
1164369	NM_000180.4
1164370	NM_001170700.3
1164381	NM_001085487.3
1164383	NM_000094.4
1164385	NM_001252024.2
1164393	NM_001142800.2
1164396	NM_015102.5
1164398	NM_018979.4
1164428	NM_012144.4
1164436	NM_152564.5
1164474	NM_001772.4
1164486	NM_004958.4
1164492	NM_014714.4
1164495	NM_001290043.2
1164512	NM_001374736.1
1164515	NM_000278.5
1164517	NM_032730.5
1164528	NM_001122681.2
1164547	NM_004523.4
1164564	NM_016203.4
1164590	NM_001330360.2
1164621	NM_004946.3
1164625	NM_001022.4
1164641	NM_014633.5
1164642	NM_000436.4
1164660	NM_001271938.2
1164672	NM_020831.6
1164684	NM_001012339.3
1164685	NM_001347721.2
1164687	NM_001017420.3
1164688	NM_005428.4
1164692	NM_025000.4
1164708	NM_014014.5
1164714	NM_001039348.3
1164717	NM_001379200.1
1164726	NM_173841.3
1164728	NM_001253697.2
1164747	NM_016335.6
1164753	NM_001385641.1
1164757	NM_000194.3
1164763	NM_000343.4
1164775	NM_152743.4
1164779	NM_017570.5
1164790	NM_000235.4
1164821	NM_024580.6
1164827	NM_006904.7
1164833	NM_018089.3
1164846	NM_004055.5
1164858	NM_004204.5
1164860	NM_000844.4
1164875	NM_013336.4
1164879	NM_199355.4
1164880	NM_003664.5
1164881	NM_172245.4
1164890	NM_001042750.2
1164894	NM_001363.5
1164898	NM_032581.4
1164904	NM_014444.5
1164908	NM_007259.5
1164909	NM_000234.3
1164915	NM_014444.5
1164918	NM_000565.4
1164919	NM_022437.3
1164920	NM_001846.4
1164923	NM_003242.6
1164924	NM_001378452.1
1164944	NM_001261826.3
1164949	NM_018367.7
1164950	NM_000064.4
1164951	NM_006389.5
1164952	NM_000395.3
1164953	NM_018192.4
1164954	NM_138393.4
1164955	NM_015102.5
1164956	NM_001166114.2
1164959	NM_004366.6
1164966	NM_000632.4
1164971	NM_058179.4
1164978	NM_000234.3
1164984	NM_000843.4
1164985	NM_015072.5
1164987	NM_002579.3
1164988	NM_000632.4
1164989	NM_001003841.3
1164991	NM_017807.4
1164994	NM_002692.4
1164995	NM_006660.5
1164996	NM_001737.5
1164999	NM_001291415.2
1165005	NM_004946.3
1165008	NM_004946.3
1165019	NM_001905.4
1165024	NM_000254.3
1165034	NM_007348.4
1165035	NM_015650.4
1165037	NM_002074.5
1165039	NM_004438.5
1165040	NM_000234.3
1165059	NM_006254.4
1165074	NM_001041.4
1165075	NM_003054.6
1165078	NM_001367823.1
1165079	NM_001017979.3
1165080	NM_144585.4
1165082	NM_001113378.2
1165099	NM_003721.4
1165100	NM_172245.4
1165101	NM_005060.4
1165108	NM_012469.4
1165122	NM_000440.3
1165123	NM_004698.4
1165124	NM_001286611.2
1165129	NM_001008212.2
1165130	NM_001776.6
1165143	NM_000211.5
1165188	NM_003183.6
1165201	NM_001163435.3
1165221	NM_000878.5
1165256	NM_016123.4
1165257	NM_003327.4
1165267	NM_017612.5
1165268	NM_004963.4
1165270	NM_014444.5
1165272	NM_003661.4
1165274	NM_001378477.3
1165275	NM_006915.3
1165282	NM_002838.5
1165283	NM_145207.3
1165284	NM_001845.6
1165292	NM_021098.3
1165293	NM_000390.4
1165306	NM_000234.3
1165317	NM_000565.4
1165319	NM_015909.4
1165321	NM_001023570.4
1165325	NM_000181.4
1165333	NM_000235.4
1165335	NM_001184900.3
1165338	NM_002444.3
1165340	NM_000843.4
1165343	NM_001163435.3
1165346	NM_153704.6
1165379	NM_000275.3
1165382	NM_022047.4
1165387	NM_005739.4
1165394	NM_183357.3
1165395	NM_022168.4
1165396	NM_006363.6
1165413	NM_004706.4
1165415	NM_004446.3
1165431	NM_170601.5
1165432	NM_199355.4
1165440	NM_000390.4
1165442	NM_207122.2
1165448	NM_002227.4
1165455	NM_004423.4
1165458	NM_173689.7
1165460	NM_007055.4
1165461	NM_003136.4
1165463	NM_015072.5
1165465	NM_004998.4
1165466	NM_003361.4
1165468	NM_000064.4
1165469	NM_001081.4
1165474	NM_001171613.2
1165480	NM_006979.3
1165492	NM_004006.3
1165495	NM_144499.3
1165496	NM_020207.7
1165498	NM_015425.6
1165503	NM_004174.4
1165504	NM_004174.4
1165512	NM_001365999.1
1165516	NM_001127198.5
1165521	NM_004706.4
1165531	NM_016816.4
1165544	NM_001367823.1
1165545	NM_000066.4
1165546	NM_025179.4
1165548	NM_001352754.2
1165551	NM_001330691.3
1165554	NM_016180.5
1165555	NM_000587.4
1165564	NM_015122.3
1165567	NM_001370466.1
1165574	NM_018263.6
1165575	NM_018263.6
1165576	NM_001737.5
1165579	NM_001256789.3
1165580	NM_014014.5
1165581	NM_017491.5
1165582	NM_001440.4
1165589	NM_015331.3
1165603	NM_033380.3
1165605	NM_014285.7
1165607	NM_001330691.3
1165608	NM_001330691.3
1165610	NM_012469.4
